label_number,intercept,age_coefficient,sex_coefficient,residual_se
1,3.1370637782726982,-0.008897603112775597,-0.019092634438087695,0.4727697421661413
2,3.3188628454575486,-0.009239286964512303,-0.0450109971225388,0.5688950511917767
3,2.8281483619297423,-0.010676723344154168,-0.0009556796506723504,0.5257442530343549
4,3.0203819277518833,-0.006466309993697215,0.03207228264350391,0.5561874443911073
5,3.3524015993107597,-0.007306374273308689,-0.04072808308890251,0.4618163379522527
6,2.6843506643648505,-0.006646346415082868,0.0004899443227365035,0.42377707825554073
7,3.7800942335261296,-0.008225213986475246,-0.10041397108076916,0.5667916031826934
8,2.9194715592991223,-0.009950792711765941,-0.056430282265981416,0.5284818475087478
9,2.312215789495622,-0.003195975869615504,-0.08471801784364631,0.4109505034256773
10,1.9580082426140555,-0.006763556552467472,-0.028947282421788595,0.35109578941891545
11,1.9708739361263272,-0.007991132628851181,-0.026792510153244724,0.37432818022847714
12,2.3634233072683304,-0.005937714986114722,-0.008984966986693207,0.44154887782867236
13,2.6223455421681128,-0.0037477431912003307,-0.0027313305789282,0.4310530437775538
14,2.013676994923104,-0.004333257094586084,-0.02760534501140365,0.42648412282221887
15,1.555329489193428,-0.005718667834980467,-0.05542975286873504,0.3561181434942301
16,2.489459509116474,-0.007639666632432793,-0.009962541152261082,0.5437064513525369
17,1.9995119614072379,-0.005844097495747748,-0.04891966742075763,0.45360738252057925
18,2.8235912069293208,-0.004934752762045569,0.016426036950898778,0.43814171958989023
19,2.2392283179690544,-0.006349335470325219,0.012469646709369724,0.5031641594982971
20,1.6270742199849746,-0.00539963032372559,0.00943946871785119,0.4864269568033559
21,2.362767144865281,-0.0014872962398377349,-0.08043419107070646,0.47508875959103003
22,2.59356001867416,-0.007204716912771823,-0.08843670863234022,0.41256440949722994
23,2.433053118087863,-0.001687424934614889,-0.11658042190068382,0.30964696598884384
24,3.1525592301389596,-0.007288522985741505,-0.07880747769769578,0.42939416259019436
25,2.651808891816138,-0.005502136334947497,-0.06844940434679268,0.41841873230556825
26,3.259009546625555,-0.003922735808435444,-0.07224983373831909,0.434898355897804
27,2.0741837000786862,-0.004155658583731858,-0.051601688733419485,0.39902278982075107
28,2.217040520296681,-0.003498007987391715,-0.09448859626973428,0.4348592421921685
29,4.492266712473194,-0.006859827063037181,-0.07989963012237015,0.516836077825847
30,3.9335481777034254,-0.008929752837730842,-0.03176635779653168,0.5280806030066665
31,3.512099465331293,-0.011443464438181703,-0.03546847442018442,0.4828953971447064
32,2.2216639561530522,-0.004656305065626666,-0.02297145071719327,0.3639812109756659
33,2.597683737290005,-0.006045907599061757,-0.008709067122818877,0.41289454636138845
34,2.349231834942777,-0.0029246036804470854,-0.035302367370505044,0.370677462795877
35,2.176910648412589,-0.002259675960762109,0.01277240954469374,0.35708768235972405
36,1.744252691883668,-0.0012255950426344154,-0.032345166781010876,0.3160663970996012
37,2.3090628283442367,-0.0059229835035287896,-0.025316615085606634,0.3493353492269665
38,2.526855440942125,-0.005967419405397357,-0.003352239441353001,0.44319159685192583
39,2.5809018460511726,-0.005548211138381042,-0.06989494641282133,0.34380618909195754
40,3.08165013421246,-0.005756649071446615,-0.04864349548673306,0.4272914418374813
41,4.425377736815122,-0.005737857325375974,-0.1582789325003383,0.4887201493153376
42,2.738682847612247,-0.005435887218942613,-0.11141789270751565,0.3174369008870765
43,3.0315462559883866,-0.008091086222496317,-0.03530530889751648,0.42591294173833916
44,2.3353663940068405,-0.004268842584683318,-0.04398780959267954,0.37006680592699587
45,3.0364158932227197,-0.005287369444437815,-0.06705322852341004,0.37357494117045675
46,3.1382672766261357,-0.006808659065239142,0.0408984897744047,0.4368601838866642
47,3.067414534361718,-0.005361681393317523,-0.03759336123928039,0.4385532073279338
48,2.9275792686805815,-0.003253856915346588,-0.11026475278102432,0.3760506210479336
49,3.1528971623493116,-0.005341738219252851,-0.1660816971874222,0.34170013779696395
50,3.2690578443662486,-0.0020455254991293085,-0.08261063143098131,0.4068709204731037
51,3.66441006915602,-0.007243428698287002,-0.03407240843591495,0.456163852504045
52,3.300271573986365,-0.005170318428995695,-0.01612346060777141,0.37743204017227233
53,5.052440112105773,-0.008300126846750605,-0.0011451309164318697,0.4891479891866535
54,3.925071744956104,-0.005914011470138766,-0.02626509331300708,0.46860603841740456
55,5.083564721259769,-0.006835160191899372,-0.0189110024386239,0.5458826699099875
56,2.604701454592127,-0.0017068199990923126,-0.04878357479733898,0.44323252740825403
57,4.054597272226068,-0.006616221370016605,-0.016947194862566677,0.5680500696515508
58,2.371428949828662,-0.002679636735773214,-0.0054054619647149115,0.3311787916355396
59,2.3325489817625087,-0.00329977595686373,-0.01788330963478306,0.29409815100463593
60,2.016515749758194,-0.00261851036017754,-0.051160526129674505,0.3012908437032863
61,3.1005632109154684,-0.006081149741367058,-0.01882409732603049,0.3873749631658243
62,2.8109766116914066,-0.001791121876157771,-0.1298871232987943,0.4445950459597742
63,2.526810087182473,-0.005393235709714152,-0.028791106991524158,0.3248027255711311
64,2.6679801489767194,-0.0037548633835546084,-0.05997240269603249,0.3527332971644055
65,2.5817200459829177,-0.00451855843788239,-0.07905397347466454,0.3330221929280295
66,1.987003311037402,-0.0006749827578923427,-0.022093745135964495,0.3465949592926724
67,3.9762290064918857,-0.005526319939562957,0.009036524169335754,0.5442535222150708
68,3.036860824024081,-0.006675966437482113,0.010830052359068466,0.40548506980647575
69,3.319432804439394,-0.007904394602826078,-0.04926631994601323,0.40594859485583157
70,3.4542702821326388,-0.005139341284272822,-0.11583172699773422,0.5334386298848184
71,3.0060891874487035,-0.001955967325809808,-0.1620939304468613,0.48985459294379413
72,2.4614459930682764,-0.007486884969085274,-0.0010325063977100328,0.41926318050079575
73,2.9044320559945964,-0.008009002792028447,-0.03241442339084356,0.5387224848111551
74,1.966624028428496,0.0013061057096058683,-0.0016074411471879468,0.2823414602326172
75,3.0675724235558053,-0.007701677315684918,0.02794807912834009,0.39604020342547314
76,2.6001921612894017,-0.0040065759848045964,-0.04530721002611088,0.30882574895076076
77,3.325165639774543,-0.004376277921539894,-0.03010639571948139,0.44872864895637077
78,3.402392431527266,-0.0013188737814525027,-0.07507993219917526,0.395115383767142
79,3.0462691423457096,-0.001850373031165732,-0.051976393226916474,0.5350029974535961
80,3.737226653258989,-0.0012167413153832327,-0.03380091997786613,0.4403950892357224
81,3.0888950962912434,-0.002136144491719527,-0.09735757895051621,0.390259202706172
82,3.710596447576536,-0.00027477025181558653,-0.06405954006938058,0.5009230760714736
83,3.7825156332968137,-0.00334754331170788,-0.0880931926315921,0.467776833527329
84,3.967960723694805,-0.0021155032826855446,-0.014106213675504168,0.4919274047214981
85,3.1913799737441844,-0.0027112495909551236,-0.0993088168881945,0.552030242494801
86,3.2212579315271723,-0.006622377691094948,-0.08724088922468776,0.480691502825417
87,3.555083737967468,-0.009705121460124894,-0.026637347502952196,0.5049700572235404
88,3.03833295304317,-0.004460110903935431,-0.08195162776181777,0.3508069839580156
89,3.0360835579819887,-0.006031776805996115,-0.08720606758640528,0.3048375630725848
90,3.059788818203989,-0.007039523757187877,-0.05691917517731828,0.2972932763026912
91,2.9570569854059485,-0.0029107722858495765,-0.040848805642038424,0.43846312187023845
92,3.7354619279469263,-0.006584436594494659,-0.10310924455831859,0.4279841325138946
93,3.147154770643808,0.0011282548846119273,-0.07997301270032466,0.45648939550328915
94,3.0222046056546317,-0.007876261295263412,-0.08091432817148655,0.46204122982070883
95,2.935069886377306,-0.0067801715054942955,-0.04290919055224621,0.416439591564711
96,3.3111508243691867,-0.007645783371828928,-0.008604294710628959,0.43660296231950146
97,2.7603887971066343,-0.004087272243312594,0.025560222596820514,0.365956806600106
98,2.9957029193022824,-0.0017913566636545521,-0.062204423618368296,0.36944290529680895
99,3.2543766624021,-0.008786186525833881,-0.038974710859575636,0.44193005017168635
100,3.3981263553011125,-0.012123357479822388,-0.012259755787494483,0.4354024940717659
101,3.367750919085099,-0.007216881545720681,-0.004223935654915368,0.5106306585529471
102,3.9408439674138487,-0.010942854936081227,-0.0054770128508789505,0.5673592935918289
103,2.808063845716368,-0.007412774246381862,-0.014844183710318197,0.5346682067543045
104,3.3109819982425788,-0.009940769119540664,-0.012928414762782708,0.5416326470976117
105,3.8512671014508877,-0.013894392921472385,0.0019902547660948697,0.5293159083184701
106,2.725636918822296,-0.007323228321135214,0.005885350136846282,0.47568693445871013
107,3.1262762527076373,-0.010134031812595994,-0.04302291370171101,0.49430804155161995
108,2.3998244206772936,-0.004137552537987594,-0.040834700221949294,0.33721824045174126
109,2.2631815930703163,-0.011932545463095039,-0.03782733452633471,0.40518461518012794
110,2.173538037402447,-0.004572880270408823,-0.05483579714400578,0.38344784871607174
111,2.1105446935504313,-0.008321781984839273,-0.017021960367531085,0.3385266644597375
112,2.348768110418227,-0.005404496935399571,-0.0020537465233702095,0.4860151335720822
113,2.0370423836816323,-0.005200907348525424,-0.05735623617411248,0.40099257209060435
114,1.9175313364413316,-0.006207046546753687,-0.01388130122642062,0.3544548290439203
115,2.7758742046751963,-0.007962755956599578,-0.034703070606440546,0.42134190715902337
116,1.7790844921761368,-0.00833516210654485,-0.06561635595420712,0.3919560620159409
117,2.2178438453678115,-0.006187949244466444,-0.09094893902669181,0.38415159618931716
118,2.666181530843446,-0.012314091669087717,-0.004091313055435285,0.5686679945226165
119,2.074065419856539,-0.007493234541809424,-0.06261646619722071,0.46065682480888165
120,2.8983475639521097,-0.006874445254864677,0.001733707936020614,0.4280248566937151
121,2.227207344883696,-0.007295065906231692,0.017892615675212817,0.5214610479897975
122,2.4945631624550213,-0.008545010158220491,0.036790314150490014,0.5274250085202418
123,1.8110540188119877,-0.006125125503560949,0.0645735699903169,0.5655397977546446
124,2.223839101179294,-0.005166177204517572,-0.057197582571267266,0.4084538161735626
125,2.7933450429202487,-0.005878832565315731,-0.07113676373604208,0.4844972695615262
126,2.7686367061792643,-0.0033867970605429595,-0.16161509015526332,0.3673135809293015
127,2.5133967081102933,-0.0035143784461702933,-0.12224817738315465,0.33198315256600075
128,3.0428291665099545,-0.006479615156404962,-0.0536738165825545,0.5263383515560237
129,2.754045451949272,-0.0011333769921950559,-0.046548107254414994,0.39119182529546603
130,2.157848356685636,-0.0049184903035290875,-0.032381961947793775,0.39064206622213177
131,5.046632498496974,-0.013724938913447808,-0.040494837472288325,0.6309724107813375
132,4.020054941328971,-0.013909356360203639,-0.06770665990265883,0.5236467353090934
133,2.598284439470973,-0.004874457611844721,-0.027279056637648947,0.39867767357006717
134,2.5428787119159293,-0.005849330716426435,0.012234888327606774,0.46854118096742237
135,2.296601020781054,-0.004839149238004498,-0.07985062034866289,0.37588873234078235
136,2.4553286805575585,-0.005230956552646986,-0.028923286817320717,0.4069812191318365
137,2.480812392997545,-0.0021726247471410207,-0.07025560736086445,0.40944350704173993
138,1.9624903054027254,-0.003956122306902832,-0.06225074633078603,0.3210597070281628
139,2.639457922513482,-0.006558473254507132,-0.008074337191896788,0.4250449024360276
140,2.5404524364310914,-0.005980607499814642,-0.04761407616886665,0.4383569730595097
141,2.5586569267164325,-0.007492344358831597,-0.05462484841281736,0.3856157791703906
142,2.93218936741754,-0.004782633811646355,-0.11304534366421884,0.36632258831174397
143,2.4921708050597364,-0.002136233385494534,-0.0709509791376497,0.3674048959508653
144,3.3394679386930357,-0.004797333484968613,-0.07338349335508498,0.36655654680241084
145,3.3683438218875845,-0.004646750941908869,-0.13612848775541764,0.4205690752356348
146,3.838214860111848,-0.007846431770258707,-0.1389977723644628,0.3894936138868755
147,3.057980379299477,-0.00459972024311026,-0.0373969159900417,0.34113170500985024
148,3.008349380109473,-0.005695466562330749,0.0015849732305883303,0.4296749251200104
149,2.480973380797903,-0.0029248521996471048,0.006996200624364351,0.37726550486900906
150,3.093437801829412,-0.006117053123024923,0.02829111984679318,0.4785950197876208
151,3.250223227141432,-0.003278093626462224,-0.09841922834333028,0.47588368398145686
152,3.1191435346308776,-0.004883196725478689,-0.10380728942988406,0.48343246027273484
153,3.0282511781458816,-0.0045677780395832574,-0.11679717377383972,0.40989251217591965
154,4.1783811158156645,-0.006462765971778207,-0.10704374751844875,0.47197867896103124
155,2.8892533648971135,-0.004131960820164476,-0.1286675318168059,0.32794208464539076
156,3.2603893596642353,-0.0015119838303402416,-0.1129919294959881,0.39776692762687654
157,3.2760804376041417,-0.006868375668621123,-0.09874840310953156,0.3979533269456543
158,3.6999749611746187,-0.006743686048933324,-0.005634596181762863,0.4253279752629531
159,3.5907193720607116,-0.004671525401395375,-0.11969974882304044,0.4052631382107669
160,3.1342716641097432,-0.0016008119693099532,-0.19384452344257777,0.41063811115091137
161,5.069691102865851,-0.007290430300662614,-0.06864224265271268,0.5179552155942919
162,4.438263378098205,-0.010947403358494706,-0.07155396103342057,0.4907149007821478
163,4.417206963873731,-0.0009258567468478097,-0.002586610322305653,0.4579574019306053
164,4.5989265810717646,-0.0064067883088400925,-0.0685062114818447,0.5565321629480008
165,2.682602464075828,-0.004684254912845491,-0.017245913974285397,0.40014335161680775
166,2.4255226307583793,-0.0029740182658522943,-0.040985456018176554,0.3300318171545016
167,2.830910317137916,-0.006996137493856064,-0.028177443163182585,0.3045805278085808
168,2.7088495031728876,-0.006355522572676548,-0.06557232925919837,0.34849874823452087
169,2.4768699958678435,-0.005043708268669461,-0.06236116005084646,0.3215252939746826
170,2.2224571744785497,-0.0012435851110229347,0.02150474752176212,0.3468805906980332
171,4.088001646157438,-0.007027269945918178,-0.04017219701923093,0.42298430249332153
172,4.322540823576147,-0.006863416350357825,-0.03528779841761258,0.5816254648804012
173,3.245935830030736,-0.006747568981452811,-0.010966231610098031,0.4972764724547554
174,2.801672750113911,-0.005046435771777793,-0.007922189197129035,0.4089312462145018
175,2.9420353811953985,-0.0039888246516899825,-0.09076442590393953,0.40164102912282845
176,2.8927395111921994,-0.005903816966401283,-0.04066216172442119,0.3436703499644418
177,3.261503265562862,-0.0016046417779933054,-0.09117878188800589,0.39099257674077836
178,3.4416275266488796,-0.006427494115833436,-0.1765939932528813,0.5388973967235138
179,3.114114659441336,-0.006534025132827973,-0.06340404750439779,0.36480427634193285
180,2.914205663266609,-0.006080563725819369,-0.06850110191944837,0.3122899531869992
181,2.5417472840264757,-0.009315485658070149,-0.005908522869409942,0.39919407175965976
182,3.4981242426896064,-0.010515901967480994,0.03133238519244389,0.5016222969810402
183,2.445728567236441,0.00030446719629798096,0.02108809345042515,0.2873710749670226
184,3.1103994710023066,-0.006294522357734588,-0.07073924451923005,0.49916231643168885
185,2.5722651717443985,-0.004335475353400796,-0.05475878132451196,0.32882057089685324
186,3.7210695829604927,-0.007456035077996425,-0.05832721040268982,0.4071144433149858
187,3.7180246477176597,0.0009132086216645833,-0.05187252198158504,0.4802731285634886
188,2.5847011150616805,0.0014515280691132083,-0.06226867327693696,0.4669705986136114
189,3.1667011029381102,-0.004311346027159092,-0.12978431444537195,0.3377322783302775
190,3.393576893982207,-0.00669976215737073,-0.0244429392384415,0.46228733272534106
191,3.742428316241466,-0.004523347484672967,-0.08717671722530566,0.46807238962664094
192,2.8583426194867245,-0.00473834303840884,-0.07201081277803514,0.31680564571375863
193,2.855380866908676,-0.0037899367706846782,-0.08154722012630056,0.37547218979156166
194,3.4714303295473243,-0.008408635624610854,-0.041429235943994225,0.5118000302515159
195,3.012750374855618,-0.0047792758450107675,-0.03874156564007896,0.3476673825719353
196,2.993440600249192,-0.0034611109133556224,-0.04096786218452086,0.3781052049591073
197,2.825674048881819,-0.00578138074597133,-0.05488947166270481,0.45268901234335024
198,2.8190952228211117,-0.006032950831233581,-0.10788250293249939,0.38386674086563344
199,3.5812198714578143,-0.009451497714919505,-0.05943884570302242,0.49147727757976345
200,3.146418153584791,-0.005811434133776302,-0.09790003607917762,0.5111961666112208
